id	gene_symbol	complex
P42704	LPPRC	TNF-alpha/NF-kappa B signaling complex 5
P42766	RL35	Ribosome, cytoplasmic
P42768	WASP	WIP-WASp-actin-myosin-IIa complex
P43243	MATR3	p54(nrb)-PSF-matrin3 complex
P43246	MSH2	BASC complex (BRCA1-associated genome surveillance complex)
P43246	MSH2	MutS-alpha-PK-zeta complex
P43246	MSH2	MSH2/6-BLM-p53-RAD51 complex
P43246	MSH2	ERCC1-ERCC4-MSH2 complex
P43246	MSH2	PCNA-MSH2-MSH6 complex
P43351	RAD52	RAD52-ERCC4-ERCC1 complex
P43405	KSYK	PLC-gamma-2-Syk-LAT-FcR-gamma complex
P43487	RANG	RANBMP-CD39 complex
P43686	PRS6B	26S proteasome
P43694	GATA4	Ternary complex (GATA4, SRF, MYOCD)
P45973	CBX5	MBD1-Suv39h1-HP1 complex
P45985	MP2K4	MKK4-ARRB2-ASK1 complex
P45985	MP2K4	MKK4-ARRB2-JNK3 complex
P46108	CRK	CRKII-C3G complex
P46108	CRK	ELMO1-DOCK1-CRKII complex
P46108	CRK	CRK-BCAR1-DOCK1 complex
P46199	IF2M	TNF-alpha/NF-kappa B signaling complex 5
P46527	CDN1B	p27-cyclinE-Cdk2 - Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1) complex
P46527	CDN1B	p27-cyclinE-CDK2 complex
P46531	NOTC1	Notch1-p56lck-PI3K complex
P46531	NOTC1	YY1-Notch1-RBP-Jkappa complex
P46531	NOTC1	YY1-Notch1 complex
P46531	NOTC1	RBP-Jkappa-Notch1 complex
P46531	NOTC1	HES1 promoter-Notch enhancer complex
P46531	NOTC1	MAML3-RBP-Jkappa-Notch1 complex
P46736	BRCC3	BRCC complex
P46776	RL27A	Ribosome, cytoplasmic
P46777	RL5	Ribosome, cytoplasmic
P46778	RL21	Ribosome, cytoplasmic
P46778	RL21	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)
P46779	RL28	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)
P46779	RL28	Ribosome, cytoplasmic
P46781	RS9	Ribosome, cytoplasmic
P46782	RS5	Ribosome, cytoplasmic
P46783	RS10	Ribosome, cytoplasmic
P46939	UTRO	UTM-SGCE-DAG1-CAV1-NOS3 complex
P46940	IQGA1	APC-IQGAP1-Rac1 complex
P46940	IQGA1	APC-IQGAP1-CLIP-170 complex
P46940	IQGA1	APC-IQGAP1 complex
P46940	IQGA1	APC-IQGAP1-Cdc42 complex
P46940	IQGA1	60S APC containing complex
P46940	IQGA1	Emerin complex 52
P46977	STT3A	Oligosaccharyltransferase OSTC-II
P46977	STT3A	Oligosaccharyltransferase OSTC-I
P46977	STT3A	Oligosaccharyltransferase OSTC-III
P47756	CAPZB	RICH1/AMOT polarity complex, Flag-Rich1 precipitated
P47870	GBRB2	GABAA receptor
P47914	RL29	Ribosome, cytoplasmic
P48431	SOX2	OCT1-SOX2 DNA-protein complex
P48431	SOX2	PAX6-SOX2 DNA-protein complex
P48431	SOX2	OCT4-SOX2 DNA-protein complex
P48551	INAR2	IFNB1-IFNAR1-IFNAR2- complex
P48556	PSMD8	SNARE complex (RINT1, ZW10, p31)
P48556	PSMD8	SNARE complex (RINT1, ZW10, p31, Stx18)
P48995	TRPC1	TRP1-G alpha-11-IP3R3-CAV1 signaling complex
P48995	TRPC1	TRPC1-STIM1-ORAI1 complex
P48995	TRPC1	TRPC1-Homer3-IP3R complex
P48995	TRPC1	TRPC1-TRPC3-TRPC7 complex
P48995	TRPC1	RHOA-IP3R-TRPC1 complex
P49005	DPOD2	PCNA-DNA polymerase delta complex
P49005	DPOD2	DNA synthesome complex (17 subunits)
P49023	PAXI	Polycystin-1 multiprotein complex (ACTN1, CDH1, SRC, JUP, VCL, CTNNB1, PXN, BCAR1, PKD1, PTK2, TLN1)
P49023	PAXI	ITGA4-PXN-GIT1 complex
P49023	PAXI	PXN-ITGB5-PTK2 complex
P49023	PAXI	DDEF1-CTTN-PXN complex
P49069	CAMLG	p56(LCK)-CAML complex
P49207	RL34	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)
P49207	RL34	Ribosome, cytoplasmic
P49321	NASP	Histone H3.1 complex
P49321	NASP	ASF1-histone containing complex
P49321	NASP	Histone H3.3 complex
P49336	CDK8	RNA polymerase II complex, chromatin structure modifying
P49336	CDK8	RNA polymerase II complex, chromatin structure modifying
P49336	CDK8	RNA polymerase II complex, incomplete (CDK8 complex), chromatin structure modifying
P49336	CDK8	HES1 promoter-Notch enhancer complex
P49336	CDK8	RNA polymerase II complex, chromatin structure modifying
P49336	CDK8	NAT complex
P49336	CDK8	CDK8-CyclinC-Mediator complex
P49336	CDK8	ARC-L complex
P49354	FNTA	Farnesyltransferase
P49356	FNTB	Farnesyltransferase
P49406	RM19	55S ribosome, mitochondrial
P49427	UB2R1	Ubiquitin E3 ligase (CDC34, CUL1, RBX1)
P49642	PRI1	DNA polymerase alpha-primase complex
P49642	PRI1	DNA synthesome complex (17 subunits)
P49643	PRI2	DNA polymerase alpha-primase complex
P49643	PRI2	DNA synthesome complex (17 subunits)
P49711	CTCF	SMAD3-SMAD4-CTCF protein-DNA complex
P49711	CTCF	CTCF-nucleophosmin complex
P49711	CTCF	CTFC-TAF1 complex
P49715	CEBPA	C/EBPalpha-HNF6 complex
P49720	PSB3	PA28gamma-20S proteasome
P49720	PSB3	26S proteasome
P49720	PSB3	PA28-20S proteasome
P49720	PSB3	20S proteasome
P49721	PSB2	PA28-20S proteasome
P49721	PSB2	PA28gamma-20S proteasome
P49721	PSB2	20S proteasome
P49721	PSB2	26S proteasome
P49736	MCM2	MCM complex
P49736	MCM2	Emerin complex 24
P49757	NUMB	RalBP1-CCNB1-AP2A-NUMB-EPN1 complex
P49757	NUMB	NUMB-TP53-MDM2 complex
P49767	VEGFC	NRP1-VEGFC complex, heparin dependent
P49767	VEGFC	NRP2-VEGFC complex
P49768	PSN1	Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN variant)
P49768	PSN1	Gamma-secretase-Delta1 complex
P49768	PSN1	Gamma-secretase complex (APH1B, PSEN1, PSENEN, NCSTN)
P49768	PSN1	CD147-gamma-secretase complex (APH-1a, PS-1, PEN-2, NCT variant)
P49768	PSN1	Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN)
P49792	RBP2	Nuclear pore complex
P49810	PSN2	Gamma-secretase complex (APH1B, PSEN2, PSENEN, NCSTN)
P49810	PSN2	Gamma-secretase complex (APH1A, PSEN2, PSENEN, NCSTN)
P49815	TSC2	TSC1-TSC2 complex
P49841	GSK3B	Prune-GSK3beta complex
P49841	GSK3B	AXIN-APC-betaCatenin-GSK3B complex
P49841	GSK3B	Axin-PP2A A-PP2A C-GSK3-beta-beta-catenin complex
P49848	TAF6	TFIID complex, B-cell specific
P49848	TAF6	TFIID-beta complex
P49848	TAF6	MLL1-WDR5 complex
P49848	TAF6	TFIID complex
P49848	TAF6	TFTC complex (TATA-binding protein-free TAF-II-containing complex)
P49848	TAF6	ALL-1 supercomplex
P49916	DNLI3	DNA ligase III-XRCC1 complex
P49916	DNLI3	DNA repair complex NEIL2-PNK-Pol(beta)-LigIII(alpha)-XRCC1
P49916	DNLI3	XRCC1-LIG3-PNK-TDP1 complex
P49916	DNLI3	DNA ligase III-XRCC1-PNK-DNA-pol III multiprotein complex
P49916	DNLI3	DNA repair complex NEIL1-PNK-Pol(beta)-LigIII(alpha)-XRCC1
P49917	DNLI4	DNA ligase IV-XRCC4-PNK complex
P49917	DNLI4	DNA ligase IV-condensin complex
P49917	DNLI4	DNA ligase IV-XRCC4-XLF complex
P49917	DNLI4	DNA ligase IV-XRCC4 complex (LX complex)
P49917	DNLI4	DNA ligase IV-XRCC1 complex
P49917	DNLI4	DNA double-strand break end-joining complex
P49959	MRE11	MDC1-MRN-ATM-FANCD2 complex
P49959	MRE11	R/M complex (RAD50-MRE11 complex)
P49959	MRE11	PTIP-DNA damage response complex
P49959	MRE11	BASC complex (BRCA1-associated genome surveillance complex)
P49959	MRE11	BRCA1-BARD1-BACH1-DNA damage complex II
P49959	MRE11	MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex)
P49959	MRE11	Rap1 complex
P49959	MRE11	TERF2-RAP1 complex
P49959	MRE11	CF IIAm complex (Cleavage factor IIAm complex)
P49959	MRE11	MDC1-MRE11-RAD50-NBS1 complex
P49959	MRE11	DNA double-strand break end-joining complex
P49959	MRE11	RAD50-MRE11-NBN-p200-p350 complex
P49961	ENTP1	RANBMP-CD39 complex
P50148	GNAQ	GNAQ-GEFT-RHOA complex
P50281	MMP14	MT1-MMP-claudin-1 complex
P50281	MMP14	ITGAV-ITGB8-MMP14-TGFB1 complex
P50402	EMD	Emerin complex 32
P50402	EMD	Emerin-actin-NMI complex
P50402	EMD	Emerin complex 1
P50402	EMD	Emerin-actin-NMI-(alphaII)spectrin complex
P50402	EMD	Emerin complex 25
P50402	EMD	Emerin complex 52
P50402	EMD	Emerin architectural complex
P50402	EMD	Emerin complex 24
P50402	EMD	Emerin regulatory complex
P50502	F10A1	ASF1-histone containing complex
P50539	MXI1	BP-SMAD complex
P50552	VASP	RIAM-VASP complex
P50613	CDK7	ESR1-CDK7-CCNH-MNAT1-MTA1-HDAC2 complex
P50613	CDK7	CAK complex (Cdk-activating kinase complex)
P50613	CDK7	HES1 promoter corepressor complex
P50613	CDK7	TFIIH transcription factor complex
P50613	CDK7	HES1 promoter-Notch enhancer complex
P50613	CDK7	TFIIH transcription factor complex (ERCC2, ERCC3, GTF2H1, CDK7, CCNH, GTF2H2)
P50613	CDK7	CAK-ERCC2 complex
P50750	CDK9	P-TEFb-BRD4-TRAP220 complex
P50750	CDK9	POLR2A-CCNT1-CDK9-NCL-LEM6-CPSF2 complex
P50750	CDK9	BRD4-P-TEFb complex
P50750	CDK9	P-TEFb-7SKRNA-HEXIM1 complex
P50750	CDK9	BRD4 complex
P50750	CDK9	RNA pol II containing coactivator complex Tat-SF
P50750	CDK9	Heterodimer complex (CDK9, IL6ST)
P50750	CDK9	P-TEFb-SKP2 complex
P50750	CDK9	HES1 promoter-Notch enhancer complex
P50914	RL14	Ribosome, cytoplasmic
P50914	RL14	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)
P51003	PAPOA	REL-MAP3K8-RELA-TNIP2-PAPOLA complex
P51114	FXR1	AGO2-FXR1-TNF(alpha)ARE-RNP complex
P51151	RAB9A	RAB9-TIP47-MPRI complex
P51398	RT29	55S ribosome, mitochondrial
P51531	SMCA2	SWI/SNF chromatin-remodeling complex
P51531	SMCA2	ALL-1 supercomplex
P51531	SMCA2	RNA polymerase II complex, chromatin structure modifying
P51531	SMCA2	SWI-SNF chromatin remodeling-related-BRCA1 complex
P51531	SMCA2	BRM-SIN3A complex
P51531	SMCA2	SMARCA2/BRM-BAF57-MECP2 complex
P51532	SMCA4	p300-CBP-p270-SWI/SNF complex
P51532	SMCA4	RSmad complex
P51532	SMCA4	SIN3-ING1b complex II
P51532	SMCA4	BRG1-SIN3A complex
P51532	SMCA4	RNA polymerase II complex, chromatin structure modifying
P51532	SMCA4	ETS2-SMARCA4-INI1 complex
P51532	SMCA4	RB1-HDAC1-BRG1 complex
P51532	SMCA4	LARC complex (LCR-associated remodeling complex)
P51532	SMCA4	SWI-SNF chromatin remodeling-related-BRCA1 complex
P51532	SMCA4	NCOR1 complex
P51571	SSRD	Translocon-associated protein complex (TRAP complex)
P51587	BRCA2	BRCC complex
P51587	BRCA2	BRCA1-BARD1-BRCA2-DNA damage complex III
P51587	BRCA2	BRAF53-BRCA2 complex
P51587	BRCA2	DSS1 complex
P51608	MECP2	SWI/SNF chromatin-remodeling complex
P51608	MECP2	SMARCA2/BRM-BAF57-MECP2 complex
P51608	MECP2	MeCP2-SIN3A-HDAC complex
P51610	HCFC1	MLL-HCF complex
P51610	HCFC1	MLL1-WDR5 complex
P51787	KCNQ1	KCNQ1 macromolecular complex
P51805	PLXA3	PlexinA3-Nrp1 complex
P51805	PLXA3	PLXNA3-RANBPM complex
P51805	PLXA3	FARP2-NRP1-PlexinA3 complex
P51809	VAMP7	SNARE complex (STX4, VAMP1, VAMP7)
P51858	HDGF	Emerin complex 52
P51946	CCNH	ESR1-CDK7-CCNH-MNAT1-MTA1-HDAC2 complex
P51946	CCNH	CAK complex (Cdk-activating kinase complex)
P51946	CCNH	TFIIH transcription factor complex
P51946	CCNH	TFIIH transcription factor complex (ERCC2, ERCC3, GTF2H1, CDK7, CCNH, GTF2H2)
P51946	CCNH	RNA polymerase II complex, incomplete (CDK8 complex), chromatin structure modifying
P51946	CCNH	CAK-ERCC2 complex
P51948	MAT1	CAK-ERCC2 complex
P51948	MAT1	CAK complex (Cdk-activating kinase complex)
P51948	MAT1	ESR1-CDK7-CCNH-MNAT1-MTA1-HDAC2 complex
P51948	MAT1	TFIIH transcription factor complex
P51991	ROA3	C complex spliceosome
P52272	HNRPM	Large Drosha complex
P52272	HNRPM	C complex spliceosome
P52292	IMA1	TNF-alpha/NF-kappa B signaling complex 5
P52298	NCBP2	CRM1-RAN-PHAX-CBC complex (cap binding complex)
P52298	NCBP2	CBC complex (cap binding complex)
P52298	NCBP2	PHAX-CBC complex (cap binding complex)
P52434	RPAB3	RNA polymerase II holoenzyme complex
P52434	RPAB3	BRCA1-core RNA polymerase II complex
P52434	RPAB3	RNA polymerase II (RNAPII)
P52434	RPAB3	TNF-alpha/NF-kappa B signaling complex 5
P52434	RPAB3	BRCA1-RNA polymerase II complex
P52434	RPAB3	RNA polymerase II core complex
P52435	RPB11	BRCA1-core RNA polymerase II complex
P52435	RPB11	RNA polymerase II core complex
P52435	RPB11	RNA polymerase II holoenzyme complex
P52435	RPB11	BRCA1-RNA polymerase II complex
P52435	RPB11	RNA polymerase II (RNAPII)
P52597	HNRPF	C complex spliceosome
P52630	STAT2	Interferon-stimulated gene factor 3 transcription complex ISGF3
P52655	TF2AA	TFIIA-TRF2 complex
P52655	TF2AA	TFIIA complex
P52657	T2AG	TFIIA-TRF2 complex
P52657	T2AG	TFIIA complex
P52701	MSH6	MutS-alpha-PK-zeta complex
P52701	MSH6	BASC complex (BRCA1-associated genome surveillance complex)
P52701	MSH6	BRCA1-BARD1-BACH1-DNA damage complex I
P52701	MSH6	PCNA-MSH2-MSH6 complex
P52701	MSH6	MSH2/6-BLM-p53-RAD51 complex
P52732	KIF11	Kaiso-NCOR complex
P52815	RM12	55S ribosome, mitochondrial
P52948	NUP98	Nuclear pore complex
P53677	AP3M2	AP3 adapter complex
P53677	AP3M2	AP3-BLOC1 complex
P53779	MK10	MKK4-ARRB2-JNK3 complex
P53803	RPAB4	RNA polymerase II holoenzyme complex
P53803	RPAB4	RNA polymerase II (RNAPII)
P53803	RPAB4	RNA polymerase II core complex
P53803	RPAB4	BRCA1-core RNA polymerase II complex
P53803	RPAB4	BRCA1-RNA polymerase II complex
P53999	TCP4	TFIIIC containing-TOP1-SUB1 complex
P53999	TCP4	HNF4A-SUB1 complex
P54105	ICLN	6S methyltransferase and RG-containing Sm proteins complex
P54105	ICLN	Anti-Sm protein complex
P54105	ICLN	20S methylosome and RG-containing Sm protein complex
P54105	ICLN	JBP1-pICln complex
P54105	ICLN	6S methyltransferase complex
P54105	ICLN	20S methylosome-SmD complex
P54132	BLM	BASC complex (BRCA1-associated genome surveillance complex)
P54132	BLM	BLM-RAD51L3-XRCC2 complex
P54132	BLM	FA complex (Fanconi anemia complex)
P54132	BLM	PTIP-DNA damage response complex
P54132	BLM	MSH2/6-BLM-p53-RAD51 complex
P54132	BLM	BLM-TRF2 complex
P54132	BLM	BLM-TRF2 complex
P54132	BLM	BLM-TOP3A complex
P54198	HIRA	ASF1-interacting protein complex
P54198	HIRA	Histone H3.3 complex
P54274	TERF1	Tankyrin 1-tankyrin 2-TRF1 complex
P54274	TERF1	TRF1 telomere length regulation complex
P54274	TERF1	TRF-Rap1 complex I, 2MD
P54274	TERF1	Rap1 complex
P54274	TERF1	TRF1-TIN2 complex
P54274	TERF1	TERF1 homodimer complex
P54277	PMS1	PCNA-MLH1-PMS1 complex
P54278	PMS2	EXO1-MLH1-PMS2 complex
P54368	OAZ1	SMAD1-OAZ-HsN3 complex
P55036	PSMD4	26S proteasome
P55072	TERA	SVIP-p97/VCP-DERL1 complex
P55072	TERA	BRCA1-VCP complex
P55072	TERA	p97/VCP-VIMP-DERL1 complex
P55072	TERA	p97/VCP-VIMP-DERL1-DERL2-HRD1-SEL1L complex
P55072	TERA	Profilin 1 complex
P55072	TERA	Membrane protein complex (VCP, UFD1L, SEC61B)
P55072	TERA	gp78-p97/VCP-DERL1 complex
P55072	TERA	p97/VCP-VIMP-DERL2 complex
P55201	BRPF1	ING5 complex
P55211	CASP9	Apoptosome-procaspase 9 complex
P55265	DSRAD	ADAR1-CDK2 complex
P55265	DSRAD	DHX9-ADAR-vigilin-DNA-PK-Ku antigen complex
P55316	FOXG1	SMAD3-SMAD4-FOXO3-FOXG1 complex
P55345	ANM2	PRMT2 homo-oligomer complex
P55735	SEC13	Nuclear pore complex
P55771	PAX9	PAX9-MSX1 complex
P55884	EIF3B	EIF3 complex (EIF3B, EIF3G, EIF3I)
P55884	EIF3B	EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3J)
P55884	EIF3B	EIF3 core complex (EIF3A, EIF3B, EIF3G, EIF3I)
P55884	EIF3B	EIF3 complex (EIF3B, EIF3J, EIF3I)
P55884	EIF3B	EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3C)
P55884	EIF3B	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)
P55895	RAG2	RAG1-RAG2 tetramer complex
P55957	BID	tBID-BCL2xL complex
P55957	BID	tBID-BCL2 complex
P56279	TCL1A	TCL1(homotrimer) complex
P56279	TCL1A	TCL1(trimer)-AKT2 complex
P56279	TCL1A	TCL1(trimer)-AKT1 complex
P56282	DPOE2	DNA synthesome complex (17 subunits)
P56377	AP1S2	AP1 adaptor complex
P56377	AP1S2	Gamma-BAR-AP1 complex
P56524	HDAC4	HDAC4-ERK1 complex
P56524	HDAC4	HDAC4-ERK2 complex
P56524	HDAC4	BCL6-HDAC4 complex
P56537	IF6	TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)
P56537	IF6	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)
P56539	CAV3	Beta-dystroglycan-caveolin-3 complex
P56545	CTBP2	SHARP-CtBP complex
P56545	CTBP2	CtBP complex
P56817	BACE1	PAR4-BACE1 complex
P56945	BCAR1	CAS-SRC-FAK complex
P56945	BCAR1	Polycystin-1 multiprotein complex (ACTN1, CDH1, SRC, JUP, VCL, CTNNB1, PXN, BCAR1, PKD1, PTK2, TLN1)
P56945	BCAR1	CRK-BCAR1-DOCK1 complex
P56945	BCAR1	p130Cas-ER-alpha-cSrc-kinase- PI3-kinase p85-subunit complex
P57678	GEMI4	Anti-Sm protein complex
P57678	GEMI4	SMN complex (GEMIN5,4,3), SMN-independent intermediate
P57678	GEMI4	Retrotranslocation complex
P57678	GEMI4	SMN containing complex
P57678	GEMI4	SMN complex (GEMIN5,2,3,4, SMN)
P57678	GEMI4	SMN-PolII-RHA complex
P57678	GEMI4	PPP4C-PPP4R2-Gemin3-Gemin4 complex
P57678	GEMI4	SMN complex
P57740	NU107	Nuclear pore complex
P59780	AP3S2	AP3-BLOC1 complex
P59780	AP3S2	AP3 adapter complex
P59998	ARPC4	Arp2/3 protein complex
P60033	CD81	GPR56-CD81-Galphaq/11-Gbeta complex
P60228	EIF3E	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)
P60468	SC61B	Sec61-Sec62-Sec63 complex
P60468	SC61B	Membrane protein complex (VCP, UFD1L, SEC61B)
P60510	PP4C	PPP4C-PPP4R2-Gemin3-Gemin4 complex
P60660	MYL6	WIP-WASp-actin-myosin-IIa complex
P60709	ACTB	Emerin-actin-NMI complex
P60709	ACTB	Emerin-actin-NMI-(alphaII)spectrin complex
P60709	ACTB	Cofilin-actin-CAP1 complex
P60709	ACTB	Emerin architectural complex
P60709	ACTB	Emerin complex 1
P60709	ACTB	Pre-initiation complex (PIC)
P60709	ACTB	LARC complex (LCR-associated remodeling complex)
P60709	ACTB	p400-associated complex
P60709	ACTB	Emerin regulatory complex
P60709	ACTB	Emerin complex 32
P60709	ACTB	P2X7 receptor signalling complex
P60709	ACTB	Emerin complex 25
P60709	ACTB	Emerin complex 52
P60842	IF4A1	MNK1-eIF4F complex
P60842	IF4A1	PPP2R1A-PPP2R1B-PPP2CA-PPME1-EIF4A1 complex
P60866	RS20	Ribosome, cytoplasmic
P60880	SNP25	SNARE complex (VAMP2, SNAP25, STX1a, CPLX1, CPLX3)
P60880	SNP25	SNARE complex (VAMP2, SNAP25, STX1a, CPLX3, CPLX4)
P60880	SNP25	SNARE complex (VAMP2, SNAP25, STX1a, STX3, CPLX1, CPLX3, CPLX4)
P60880	SNP25	SNARE complex (VAMP2, SNAP25, STX13)
P60880	SNP25	SNARE complex (SNAP25, VAMP3, VAMP2, NAPB, STX13)
P60896	DSS1	DSS1 complex
P60900	PSA6	Ubiquilin-proteasome complex
P60900	PSA6	26S proteasome
P60900	PSA6	PA28gamma-20S proteasome
P60900	PSA6	20S proteasome
P60900	PSA6	PA28-20S proteasome
P60953	CDC42	PAR6-CDC42 complex
P60953	CDC42	APC-IQGAP1-Cdc42 complex
P61024	CKS1	CDH1-CKS1B complex
P61024	CKS1	p27-cyclinE-Cdk2 - Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1) complex
P61024	CKS1	Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1)
P61077	UB2D3	BRCA1-BARD1-UbcH5c complex
P61158	ARP3	Arp2/3 protein complex
P61160	ARP2	Arp2/3 protein complex
P61218	RPAB2	BRCA1-core RNA polymerase II complex
P61218	RPAB2	RNA polymerase II holoenzyme complex
P61218	RPAB2	BRCA1-RNA polymerase II complex
P61218	RPAB2	RNA polymerase II (RNAPII)
P61218	RPAB2	RNA polymerase II core complex
P61244	MAX	MAD-MAX complex
P61244	MAX	MYC-MAX complex
P61247	RS3A	Ribosome, cytoplasmic
P61254	RL26	Ribosome, cytoplasmic
P61289	PSME3	PA28gamma complex
P61289	PSME3	PA28gamma-20S proteasome
P61313	RL15	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)
P61313	RL15	Ribosome, cytoplasmic
P61326	MGN	Y14-Magoh complex
P61326	MGN	C complex spliceosome
P61353	RL27	Ribosome, cytoplasmic
P61353	RL27	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)
P61513	RL37A	Ribosome, cytoplasmic
P61513	RL37A	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)
P61586	RHOA	MRIP-MBS-RHOA complex
P61586	RHOA	RHOA-IP3R-TRPC1 complex
P61586	RHOA	GNAQ-GEFT-RHOA complex
P61758	PFD3	CCT:PFD complex, testis specific
P61758	PFD3	Prefoldin complex
P61758	PFD3	CCT:PFD complex
P61803	DAD1	Oligosaccharyltransferase OSTC-I
P61803	DAD1	Oligosaccharyltransferase OSTC-III
P61803	DAD1	Oligosaccharyltransferase OSTC-II
P61927	RL37	Ribosome, cytoplasmic
P61964	WDR5	MLL-HCF complex
P61964	WDR5	MLL1-WDR5 complex
P61964	WDR5	UTX-MLL2/3 complex
P61964	WDR5	ALL-1 supercomplex
P61964	WDR5	PTIP-HMT complex
P61964	WDR5	Set1B complex
P61966	AP1S1	Gamma-BAR-AP1 complex
P61966	AP1S1	AP1 adaptor complex
P61968	LMO4	LMO4-gp130 complex
P61968	LMO4	BRCA1-LMO4-CTIP complex
P61968	LMO4	LMO4-CREB complex
P61968	LMO4	LMO4-BRCA1-CTIP-LDB1 complex
P61978	HNRPK	C complex spliceosome
P61978	HNRPK	Emerin complex 25
P61978	HNRPK	Emerin complex 52
P61981	1433G	Kinase maturation complex 1
P61981	1433G	BRAF-RAF1-14-3-3 complex
P62072	TIM10	TIM (TIMM9, TIMM10) complex, mitochondrial
P62081	RS7	Ribosome, cytoplasmic
P62136	PP1A	CDC5L complex
P62136	PP1A	PNUTS-PP1 complex
P62140	PP1B	KCNQ1 macromolecular complex
P62158	CALM	H2AX complex, isolated from cells without IR exposure
P62158	CALM	YWHAQ-CALM1-CABIN1 complex
P62158	CALM	CALM1-FKBP38-BCL2 complex
P62158	CALM	HSP90-FKBP38-CAM-Ca(2+) complex
P62191	PRS4	26S proteasome
P62195	PRS8	26S proteasome
P62241	RS8	Ribosome, cytoplasmic
P62244	RS15A	Ribosome, cytoplasmic
P62249	RS16	Ribosome, cytoplasmic
P62258	1433E	MAP2K1-BRAF-RAF1-YWHAE-KSR1 complex
P62258	1433E	RAF1-MAP2K1-YWHAE complex
P62258	1433E	BRAF-RAF1-14-3-3 complex
P62258	1433E	Kinase maturation complex 1
P62258	1433E	Emerin complex 25
P62258	1433E	BRAF-MAP2K1-MAP2K2-YWHAE complex
P62258	1433E	Emerin complex 52
P62263	RS14	Ribosome, cytoplasmic
P62266	RS23	Ribosome, cytoplasmic
P62269	RS18	Ribosome, cytoplasmic
P62273	RS29	Ribosome, cytoplasmic
P62277	RS13	TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)
P62277	RS13	Ribosome, cytoplasmic
P62277	RS13	TNF-alpha/NF-kappa B signaling complex 6
P62280	RS11	TNF-alpha/NF-kappa B signaling complex 6
P62280	RS11	Ribosome, cytoplasmic
P62304	RUXE	(E.F.G) complex
P62304	RUXE	C complex spliceosome
P62304	RUXE	6S methyltransferase and RG-containing Sm proteins complex
P62304	RUXE	18S U11/U12 snRNP
P62304	RUXE	SMN1-SIP1-SNRP complex
P62304	RUXE	12S U11 snRNP
P62304	RUXE	SMN complex
P62304	RUXE	SMN complex, U7 snRNA specific
P62304	RUXE	17S U2 snRNP
P62306	RUXF	12S U11 snRNP
P62306	RUXF	SMN complex, U7 snRNA specific
P62306	RUXF	18S U11/U12 snRNP
P62306	RUXF	(E.F.G) complex
P62306	RUXF	6S methyltransferase and RG-containing Sm proteins complex
P62306	RUXF	SMN complex
P62306	RUXF	C complex spliceosome
P62306	RUXF	17S U2 snRNP
P62308	RUXG	C complex spliceosome
P62308	RUXG	(E.F.G) complex
P62308	RUXG	18S U11/U12 snRNP
P62308	RUXG	6S methyltransferase and RG-containing Sm proteins complex
P62308	RUXG	17S U2 snRNP
P62308	RUXG	SMN complex
P62308	RUXG	SMN complex, U7 snRNA specific
P62308	RUXG	12S U11 snRNP
P62310	LSM3	LSm1-7 complex
P62310	LSM3	C complex spliceosome
P62310	LSM3	LSm2-8 complex
P62312	LSM6	LSm1-7 complex
P62312	LSM6	LSm2-8 complex
P62314	SMD1	CDC5L complex
P62314	SMD1	18S U11/U12 snRNP
P62314	SMD1	12S U11 snRNP
P62314	SMD1	Emerin complex 25
P62314	SMD1	6S methyltransferase complex
P62314	SMD1	Emerin complex 52
