id	gene_symbol	complex
P28482	MK01	CASP8-MAPK1-MAPK3-PEA15-RPS6KA3 complex
P27361	MK03	CASP8-MAPK1-MAPK3-PEA15-RPS6KA3 complex
Q9Y6K9	NEMO	Ferritin heavy/light chain heterodimer
P08670	VIME	Ferritin heavy/light chain heterodimer
P17040	ZSC20	Ferritin heavy/light chain heterodimer
P02792	FRIL	Ferritin heavy/light chain heterodimer
P63104	1433Z	Ferritin heavy/light chain heterodimer
P02794	FRIH	Ferritin heavy/light chain heterodimer
P06493	CDK1	Chromosomal passenger complex (CPC)
O14980	XPO1	Chromosomal passenger complex (CPC)
Q53HL2	BOREA	Chromosomal passenger complex (CPC)
Q96GD4	AURKB	Chromosomal passenger complex (CPC)
O15392	BIRC5	Chromosomal passenger complex (CPC)
Q12802	AKP13	AKAP13-PRKCA-PRKCE-PRKCH-PRKD1 complex
Q15139	KPCD1	AKAP13-PRKCA-PRKCE-PRKCH-PRKD1 complex
P17252	KPCA	AKAP13-PRKCA-PRKCE-PRKCH-PRKD1 complex
P24723	KPCL	AKAP13-PRKCA-PRKCE-PRKCH-PRKD1 complex
Q02156	KPCE	AKAP13-PRKCA-PRKCE-PRKCH-PRKD1 complex
Q92629	SGCD	Dystrophin-glycoprotein complex
Q14315	FLNC	Dystrophin-glycoprotein complex
Q13326	SGCG	Dystrophin-glycoprotein complex
Q16586	SGCA	Dystrophin-glycoprotein complex
Q8NI08	NCOA7	AHR-ARNT-NCOA7-NCOR2 complex
P27540	ARNT	AHR-ARNT-NCOA7-NCOR2 complex
P35869	AHR	AHR-ARNT-NCOA7-NCOR2 complex
Q9Y618	NCOR2	AHR-ARNT-NCOA7-NCOR2 complex
P23946	CMA1	ACAN-ADAMTS4-CMA1-MMP1-SERPINA3 complex
P03956	MMP1	ACAN-ADAMTS4-CMA1-MMP1-SERPINA3 complex
O75173	ATS4	ACAN-ADAMTS4-CMA1-MMP1-SERPINA3 complex
P01011	AACT	ACAN-ADAMTS4-CMA1-MMP1-SERPINA3 complex
Q9Y383	LC7L2	KIAA1377-LUC7L2-NASP-SAT1-ULK2 complex
Q8IYT8	ULK2	KIAA1377-LUC7L2-NASP-SAT1-ULK2 complex
P49321	NASP	KIAA1377-LUC7L2-NASP-SAT1-ULK2 complex
P21673	SAT1	KIAA1377-LUC7L2-NASP-SAT1-ULK2 complex
Q13480	GAB1	EPOR-GAB1-INPP5D containing complex
P08581	MET	EPOR-GAB1-INPP5D containing complex
P19235	EPOR	EPOR-GAB1-INPP5D containing complex
Q92835	SHIP1	EPOR-GAB1-INPP5D containing complex
O14936	CSKP	APBA1-CACNA1B-CASK-PSEN1 complex
Q00975	CAC1B	APBA1-CACNA1B-CASK-PSEN1 complex
P49768	PSN1	APBA1-CACNA1B-CASK-PSEN1 complex
Q02410	APBA1	APBA1-CACNA1B-CASK-PSEN1 complex
P23508	CRCM	CUL2-MCC-NTHL1-RNMTL1 containing complex
Q13617	CUL2	CUL2-MCC-NTHL1-RNMTL1 containing complex
P36639	8ODP	CUL2-MCC-NTHL1-RNMTL1 containing complex
Q9HC36	MRM3	CUL2-MCC-NTHL1-RNMTL1 containing complex
P78549	NTH	CUL2-MCC-NTHL1-RNMTL1 containing complex
P22607	FGFR3	ASCC2-FGF1-FGFR3-GTF3C1-TBC1D17 containing complex
Q9HA65	TBC17	ASCC2-FGF1-FGFR3-GTF3C1-TBC1D17 containing complex
P05230	FGF1	ASCC2-FGF1-FGFR3-GTF3C1-TBC1D17 containing complex
Q9H1I8	ASCC2	ASCC2-FGF1-FGFR3-GTF3C1-TBC1D17 containing complex
P42575	CASP2	PIDD-RAIDD-caspase-2 complex (PIDDosome)
Q9HB75	PIDD1	PIDD-RAIDD-caspase-2 complex (PIDDosome)
P78560	CRADD	PIDD-RAIDD-caspase-2 complex (PIDDosome)
Q7Z6G3	NECA2	C8orf32-EFCBP2-RUNX1T1-ZNF652 containing complex
Q9Y2D9	ZN652	C8orf32-EFCBP2-RUNX1T1-ZNF652 containing complex
Q06455	MTG8	C8orf32-EFCBP2-RUNX1T1-ZNF652 containing complex
Q96HA8	NTAQ1	C8orf32-EFCBP2-RUNX1T1-ZNF652 containing complex
O43439	MTG8R	C8orf32-EFCBP2-RUNX1T1-ZNF652 containing complex
P08476	INHBA	Activin receptor complex
Q04771	ACVR1	Activin receptor complex
P36896	ACV1B	Activin receptor complex
P27037	AVR2A	Activin receptor complex
P37023	ACVL1	Activin receptor complex
O00330	ODPX	pyruvate dehydrogenase kinase complex
P31749	AKT1	pyruvate dehydrogenase kinase complex
Q15118	PDK1	pyruvate dehydrogenase kinase complex
Q15119	PDK2	pyruvate dehydrogenase kinase complex
Q09472	EP300	pyruvate dehydrogenase kinase complex
Q13505	MTX1	Mitofilin complex
O75431	MTX2	Mitofilin complex
Q9Y512	SAM50	Mitofilin complex
O14965	AURKA	TACC1-chTOG-Aurora A protein complex
Q14008	CKAP5	TACC1-chTOG-Aurora A protein complex
Q96GD4	AURKB	TACC1-chTOG-Aurora A protein complex
P20936	RASA1	TACC1-chTOG-Aurora A protein complex
O75410	TACC1	TACC1-chTOG-Aurora A protein complex
P50213	IDH3A	IDH3G-MYC containing complex
P01106	MYC	IDH3G-MYC containing complex
P51553	IDH3G	IDH3G-MYC containing complex
O43837	IDH3B	IDH3G-MYC containing complex
P08138	TNR16	Neurotrophin complex
P20783	NTF3	Neurotrophin complex
P34130	NTF4	Neurotrophin complex
P23560	BDNF	Neurotrophin complex
Q14974	IMB1	ACTB-KPNB1-RAN-RANBP3-TRAF6 containing complex
Q9H6Z4	RANB3	ACTB-KPNB1-RAN-RANBP3-TRAF6 containing complex
P18754	RCC1	ACTB-KPNB1-RAN-RANBP3-TRAF6 containing complex
Q9Y4K3	TRAF6	ACTB-KPNB1-RAN-RANBP3-TRAF6 containing complex
P63261	ACTG	ACTB-KPNB1-RAN-RANBP3-TRAF6 containing complex
P62826	RAN	ACTB-KPNB1-RAN-RANBP3-TRAF6 containing complex
P60709	ACTB	ACTB-KPNB1-RAN-RANBP3-TRAF6 containing complex
P42345	MTOR	AKT1-FRAP1-RHEB-TSC2-YWHAZ containing complex
P31749	AKT1	AKT1-FRAP1-RHEB-TSC2-YWHAZ containing complex
Q8N122	RPTOR	AKT1-FRAP1-RHEB-TSC2-YWHAZ containing complex
Q15382	RHEB	AKT1-FRAP1-RHEB-TSC2-YWHAZ containing complex
P63104	1433Z	AKT1-FRAP1-RHEB-TSC2-YWHAZ containing complex
P51159	RB27A	MLPH-MYO5A-RAB27A transport complex
Q9Y4I1	MYO5A	MLPH-MYO5A-RAB27A transport complex
P68104	EF1A1	MLPH-MYO5A-RAB27A transport complex
P63167	DYL1	MLPH-MYO5A-RAB27A transport complex
Q9BV36	MELPH	MLPH-MYO5A-RAB27A transport complex
Q5VTE0	EF1A3	MLPH-MYO5A-RAB27A transport complex
Q9Y2I6	NINL	GCC1-MAD1L1-TRIM29 containing complex
Q96CN9	GCC1	GCC1-MAD1L1-TRIM29 containing complex
Q9Y6D9	MD1L1	GCC1-MAD1L1-TRIM29 containing complex
Q14134	TRI29	GCC1-MAD1L1-TRIM29 containing complex
Q00403	TF2B	transcription factor IIF (TFIIF) complex
P13984	T2FB	transcription factor IIF (TFIIF) complex
P19388	RPAB1	transcription factor IIF (TFIIF) complex
P35269	T2FA	transcription factor IIF (TFIIF) complex
Q09472	EP300	EP300-ETS1-ETS2-SRC-STAT5B-TTRAP complex
P14921	ETS1	EP300-ETS1-ETS2-SRC-STAT5B-TTRAP complex
P51692	STA5B	EP300-ETS1-ETS2-SRC-STAT5B-TTRAP complex
P12931	SRC	EP300-ETS1-ETS2-SRC-STAT5B-TTRAP complex
O95551	TYDP2	EP300-ETS1-ETS2-SRC-STAT5B-TTRAP complex
P15036	ETS2	EP300-ETS1-ETS2-SRC-STAT5B-TTRAP complex
P38117	ETFB	electron transferring flavoprotein (ETF).medium chain acyl-CoA dehydrogenase (MCAD) complex
P11310	ACADM	electron transferring flavoprotein (ETF).medium chain acyl-CoA dehydrogenase (MCAD) complex
P13804	ETFA	electron transferring flavoprotein (ETF).medium chain acyl-CoA dehydrogenase (MCAD) complex
Q14164	IKKE	electron transferring flavoprotein (ETF).medium chain acyl-CoA dehydrogenase (MCAD) complex
Q15366	PCBP2	HNRPK-PABPC1-PCBP1-PCBP2-QKI-SF3A2-SFRS3 complex
Q15428	SF3A2	HNRPK-PABPC1-PCBP1-PCBP2-QKI-SF3A2-SFRS3 complex
P61978	HNRPK	HNRPK-PABPC1-PCBP1-PCBP2-QKI-SF3A2-SFRS3 complex
Q96PU8	QKI	HNRPK-PABPC1-PCBP1-PCBP2-QKI-SF3A2-SFRS3 complex
P84103	SRSF3	HNRPK-PABPC1-PCBP1-PCBP2-QKI-SF3A2-SFRS3 complex
Q15365	PCBP1	HNRPK-PABPC1-PCBP1-PCBP2-QKI-SF3A2-SFRS3 complex
P11940	PABP1	HNRPK-PABPC1-PCBP1-PCBP2-QKI-SF3A2-SFRS3 complex
P07948	LYN	CSNK2B-LYN-SNCAIP containing complex
Q5PY61	Q5PY61	CSNK2B-LYN-SNCAIP containing complex
Q9Y6H5	SNCAP	CSNK2B-LYN-SNCAIP containing complex
P67870	CSK2B	CSNK2B-LYN-SNCAIP containing complex
O60260	PRKN2	CSNK2B-LYN-SNCAIP containing complex
P61769	B2MG	HFE-HLA-B-TFRC complex
P30460	1B08	HFE-HLA-B-TFRC complex
P01889	1B07	HFE-HLA-B-TFRC complex
P02786	TFR1	HFE-HLA-B-TFRC complex
Q30201	HFE	HFE-HLA-B-TFRC complex
Q9HCS7	SYF1	ERCC6-ERCC8-POLR2A-XAB2 complex
Q03468	ERCC6	ERCC6-ERCC8-POLR2A-XAB2 complex
P24928	RPB1	ERCC6-ERCC8-POLR2A-XAB2 complex
Q13216	ERCC8	ERCC6-ERCC8-POLR2A-XAB2 complex
P49757	NUMB	EPS15-HIP1-NR1D2-NUMB containing complex
Q14995	NR1D2	EPS15-HIP1-NR1D2-NUMB containing complex
P42566	EPS15	EPS15-HIP1-NR1D2-NUMB containing complex
P35609	ACTN2	FATZ  complex
Q9NP98	MYOZ1	FATZ  complex
O75112	LDB3	FATZ  complex
O43707	ACTN4	FATZ  complex
Q9UHL9	GT2D1	FATZ  complex
P40692	MLH1	ExoI-MLH1-PMS2 complex, hMSH2-hMSH3 and hMSH2-hMSH6 heterodimers
P54278	PMS2	ExoI-MLH1-PMS2 complex, hMSH2-hMSH3 and hMSH2-hMSH6 heterodimers
P01106	MYC	ExoI-MLH1-PMS2 complex, hMSH2-hMSH3 and hMSH2-hMSH6 heterodimers
Q9UQ84	EXO1	ExoI-MLH1-PMS2 complex, hMSH2-hMSH3 and hMSH2-hMSH6 heterodimers
P52701	MSH6	ExoI-MLH1-PMS2 complex, hMSH2-hMSH3 and hMSH2-hMSH6 heterodimers
P43246	MSH2	ExoI-MLH1-PMS2 complex, hMSH2-hMSH3 and hMSH2-hMSH6 heterodimers
P38432	COIL	CALCOCO2-CEP70-COIL-KIAA1267-TCEB3B-TRAF2 complex
Q8IYF1	ELOA2	CALCOCO2-CEP70-COIL-KIAA1267-TCEB3B-TRAF2 complex
Q13137	CACO2	CALCOCO2-CEP70-COIL-KIAA1267-TCEB3B-TRAF2 complex
Q12933	TRAF2	CALCOCO2-CEP70-COIL-KIAA1267-TCEB3B-TRAF2 complex
Q8NHQ1	CEP70	CALCOCO2-CEP70-COIL-KIAA1267-TCEB3B-TRAF2 complex
Q7Z3B3	KANL1	CALCOCO2-CEP70-COIL-KIAA1267-TCEB3B-TRAF2 complex
O75899	GABR2	GBR complex
Q9UBS5	GABR1	GBR complex
Q9Y383	LC7L2	GBR complex
Q13616	CUL1	SCF-like complex
P63208	SKP1	SCF-like complex
P25963	IKBA	SCF-like complex
Q00653	NFKB2	SCF-like complex
P30291	WEE1	SCF-like complex
Q9Y297	FBW1A	SCF-like complex
Q9UKB1	FBW1B	SCF-like complex
P48730	KC1D	CPI-17 - casein kinase I complex
Q96A00	PP14A	CPI-17 - casein kinase I complex
Q16526	CRY1	CPI-17 - casein kinase I complex
O15055	PER2	CPI-17 - casein kinase I complex
P49674	KC1E	CPI-17 - casein kinase I complex
P24941	CDK2	CDK7-cyclin H complex
P51948	MAT1	CDK7-cyclin H complex
P50613	CDK7	CDK7-cyclin H complex
P10275	ANDR	CDK7-cyclin H complex
P51946	CCNH	CDK7-cyclin H complex
P62280	RS11	Cdc37/Hsp90 complex
Q99558	M3K14	Cdc37/Hsp90 complex
P62888	RL30	Cdc37/Hsp90 complex
P08238	HS90B	Cdc37/Hsp90 complex
P07900	HS90A	Cdc37/Hsp90 complex
Q16543	CDC37	Cdc37/Hsp90 complex
P62917	RL8	Cdc37/Hsp90 complex
Q9Y6K9	NEMO	Cdc37/Hsp90 complex
Q01968	OCRL	OCRL1 - rab GTPases complex
P20340	RAB6A	OCRL1 - rab GTPases complex
P31150	GDIA	OCRL1 - rab GTPases complex
P62820	RAB1A	OCRL1 - rab GTPases complex
Q9UI14	PRAF1	OCRL1 - rab GTPases complex
P01225	FSHB	FSH-FSHR(HB) complex
P01215	GLHA	FSH-FSHR(HB) complex
P23945	FSHR	FSH-FSHR(HB) complex
O00244	ATOX1	HAH1p.Cu.WD/MNKp complex
Q9NRD9	DUOX1	DUOX1-TPO-TXNDC11 complex
Q6PKC3	TXD11	DUOX1-TPO-TXNDC11 complex
P61019	RAB2A	GOLGA2-GOLGA5-MCC-MICAL1-RAB1B-RAB2A-RUSC2-VHL containing complex
P23508	CRCM	GOLGA2-GOLGA5-MCC-MICAL1-RAB1B-RAB2A-RUSC2-VHL containing complex
Q8N2Y8	RUSC2	GOLGA2-GOLGA5-MCC-MICAL1-RAB1B-RAB2A-RUSC2-VHL containing complex
P40337	VHL	GOLGA2-GOLGA5-MCC-MICAL1-RAB1B-RAB2A-RUSC2-VHL containing complex
Q8TDZ2	MICA1	GOLGA2-GOLGA5-MCC-MICAL1-RAB1B-RAB2A-RUSC2-VHL containing complex
Q9H0U4	RAB1B	GOLGA2-GOLGA5-MCC-MICAL1-RAB1B-RAB2A-RUSC2-VHL containing complex
Q08379	GOGA2	GOLGA2-GOLGA5-MCC-MICAL1-RAB1B-RAB2A-RUSC2-VHL containing complex
Q8TBA6	GOGA5	GOLGA2-GOLGA5-MCC-MICAL1-RAB1B-RAB2A-RUSC2-VHL containing complex
Q13190	STX5	STX5-p115 containing complex
Q5T3J3	LRIF1	STX5-p115 containing complex
O15498	YKT6	STX5-p115 containing complex
Q16891	MIC60	STX5-p115 containing complex
Q15303	ERBB4	ErbB-4 complex
Q05586	NMDZ1	ErbB-4 complex
Q12879	NMDE1	ErbB-4 complex
Q9UKY1	ZHX1	PAFAH1B3-SERPINB9-TP53-ZHX1 containing complex
P04637	P53	PAFAH1B3-SERPINB9-TP53-ZHX1 containing complex
Q15102	PA1B3	PAFAH1B3-SERPINB9-TP53-ZHX1 containing complex
Q5RL73	RBM48	PAFAH1B3-SERPINB9-TP53-ZHX1 containing complex
P50453	SPB9	PAFAH1B3-SERPINB9-TP53-ZHX1 containing complex
P35222	CTNB1	CTNNB1-DVL1-DVL3-PPM1A complex
P35813	PPM1A	CTNNB1-DVL1-DVL3-PPM1A complex
O14641	DVL2	CTNNB1-DVL1-DVL3-PPM1A complex
Q92997	DVL3	CTNNB1-DVL1-DVL3-PPM1A complex
Q13315	ATM	ATR/Chk1 complex
Q9NY61	AATF	ATR/Chk1 complex
O14757	CHK1	ATR/Chk1 complex
Q04206	TF65	ATR/Chk1 complex
Q13535	ATR	ATR/Chk1 complex
P04637	P53	ATR/Chk1 complex
P15172	MYOD1	SAP - SRF - myogenic bHLH complex
Q969V6	MKL1	SAP - SRF - myogenic bHLH complex
P11831	SRF	SAP - SRF - myogenic bHLH complex
O15105	SMAD7	SAP - SRF - myogenic bHLH complex
P08709	FA7	Tissue factor/Factor VIIa (TF/VIIa) complex
P13726	TF	Tissue factor/Factor VIIa (TF/VIIa) complex
P05231	IL6	interleukin-6/IL-6 alpha-receptor/gp130 complex
P08887	IL6RA	interleukin-6/IL-6 alpha-receptor/gp130 complex
P40189	IL6RB	interleukin-6/IL-6 alpha-receptor/gp130 complex
P07437	TBB5	BAT1-DDX39-GRB2-TUBB2A containing complex
P04350	TBB4A	BAT1-DDX39-GRB2-TUBB2A containing complex
Q9BVA1	TBB2B	BAT1-DDX39-GRB2-TUBB2A containing complex
P68371	TBB4B	BAT1-DDX39-GRB2-TUBB2A containing complex
P62993	GRB2	BAT1-DDX39-GRB2-TUBB2A containing complex
O00148	DX39A	BAT1-DDX39-GRB2-TUBB2A containing complex
P82979	SARNP	BAT1-DDX39-GRB2-TUBB2A containing complex
Q13838	DX39B	BAT1-DDX39-GRB2-TUBB2A containing complex
Q13885	TBB2A	BAT1-DDX39-GRB2-TUBB2A containing complex
P55042	RAD	ADRBK1-MC4R-PRKACA-PRKCB1-RRAD complex
P25098	ARBK1	ADRBK1-MC4R-PRKACA-PRKCB1-RRAD complex
P32245	MC4R	ADRBK1-MC4R-PRKACA-PRKCB1-RRAD complex
P05771	KPCB	ADRBK1-MC4R-PRKACA-PRKCB1-RRAD complex
P17612	KAPCA	ADRBK1-MC4R-PRKACA-PRKCB1-RRAD complex
Q9NR28	DBLOH	TNF-RI and TNF-RII signalling complexes
Q13490	BIRC2	TNF-RI and TNF-RII signalling complexes
Q13489	BIRC3	TNF-RI and TNF-RII signalling complexes
Q12933	TRAF2	TNF-RI and TNF-RII signalling complexes
P19438	TNR1A	TNF-RI and TNF-RII signalling complexes
P36941	TNR3	TNF-RI and TNF-RII signalling complexes
O43464	HTRA2	TNF-RI and TNF-RII signalling complexes
P20333	TNR1B	TNF-RI and TNF-RII signalling complexes
O43809	CPSF5	DEGS1-NUDT21-SF3B3-WWOX containing complex
Q15393	SF3B3	DEGS1-NUDT21-SF3B3-WWOX containing complex
Q9NZC7	WWOX	DEGS1-NUDT21-SF3B3-WWOX containing complex
O15121	DEGS1	DEGS1-NUDT21-SF3B3-WWOX containing complex
Q8N684	CPSF7	DEGS1-NUDT21-SF3B3-WWOX containing complex
O96008	TOM40	translocase of the outer mitochondrial membrane (TOM) complex
Q9NS69	TOM22	translocase of the outer mitochondrial membrane (TOM) complex
Q9P0U1	TOM7	translocase of the outer mitochondrial membrane (TOM) complex
Q7L523	RRAGA	NOL8-RRAGA-RRAGB-RRAGC-RRAGD complex
Q9HB90	RRAGC	NOL8-RRAGA-RRAGB-RRAGC-RRAGD complex
Q9NQL2	RRAGD	NOL8-RRAGA-RRAGB-RRAGC-RRAGD complex
Q5VZM2	RRAGB	NOL8-RRAGA-RRAGB-RRAGC-RRAGD complex
Q76FK4	NOL8	NOL8-RRAGA-RRAGB-RRAGC-RRAGD complex
P98168	ZXDA	ZXDA-ZXDC complex
P33076	C2TA	ZXDA-ZXDC complex
Q2QGD7	ZXDC	ZXDA-ZXDC complex
Q15047	SETB1	MAP3K12-RGS1-SETDB1-TSC22D1-TSC22D1 complex
Q08116	RGS1	MAP3K12-RGS1-SETDB1-TSC22D1-TSC22D1 complex
Q15714	T22D1	MAP3K12-RGS1-SETDB1-TSC22D1-TSC22D1 complex
Q12852	M3K12	MAP3K12-RGS1-SETDB1-TSC22D1-TSC22D1 complex
Q8NI35	INADL	Crumbs-Pals1-PATJ complex
P82279	CRUM1	Crumbs-Pals1-PATJ complex
Q8N3R9	MPP5	Crumbs-Pals1-PATJ complex
Q9UQ80	PA2G4	NDRG1-NR4A1-PA2G4-RPL24-RPL4 complex
P36578	RL4	NDRG1-NR4A1-PA2G4-RPL24-RPL4 complex
Q92597	NDRG1	NDRG1-NR4A1-PA2G4-RPL24-RPL4 complex
P83731	RL24	NDRG1-NR4A1-PA2G4-RPL24-RPL4 complex
P22736	NR4A1	NDRG1-NR4A1-PA2G4-RPL24-RPL4 complex
Q09472	EP300	EP300-GTF2B-PAX3-POU3F2-SOX10-TBP complex
P20226	TBP	EP300-GTF2B-PAX3-POU3F2-SOX10-TBP complex
P56693	SOX10	EP300-GTF2B-PAX3-POU3F2-SOX10-TBP complex
Q00403	TF2B	EP300-GTF2B-PAX3-POU3F2-SOX10-TBP complex
P23760	PAX3	EP300-GTF2B-PAX3-POU3F2-SOX10-TBP complex
P20265	PO3F2	EP300-GTF2B-PAX3-POU3F2-SOX10-TBP complex
P30460	1B08	CYC1-HLA-B-RUVBL2-UQCRC1-UQCRC2 complex
P01889	1B07	CYC1-HLA-B-RUVBL2-UQCRC1-UQCRC2 complex
P08574	CY1	CYC1-HLA-B-RUVBL2-UQCRC1-UQCRC2 complex
P31930	QCR1	CYC1-HLA-B-RUVBL2-UQCRC1-UQCRC2 complex
Q9Y230	RUVB2	CYC1-HLA-B-RUVBL2-UQCRC1-UQCRC2 complex
P22695	QCR2	CYC1-HLA-B-RUVBL2-UQCRC1-UQCRC2 complex
P23508	CRCM	MCC-PDCD10-STK24-STK25 complex
Q9Y6E0	STK24	MCC-PDCD10-STK24-STK25 complex
O00506	STK25	MCC-PDCD10-STK24-STK25 complex
Q9BUL8	PDC10	MCC-PDCD10-STK24-STK25 complex
P40424	PBX1	HOXB1-PBX1 containing complex
P14653	HXB1	HOXB1-PBX1 containing complex
P26367	PAX6	HOXB1-PBX1 containing complex
Q9Y4K3	TRAF6	IARS-PHB2-TRAF6-USP15 containing complex
P41252	SYIC	IARS-PHB2-TRAF6-USP15 containing complex
Q9Y4E8	UBP15	IARS-PHB2-TRAF6-USP15 containing complex
Q99623	PHB2	IARS-PHB2-TRAF6-USP15 containing complex
Q15555	MARE2	LMO2-MAPRE2-MAPRE3 complex
P25791	RBTN2	LMO2-MAPRE2-MAPRE3 complex
Q9UPY8	MARE3	LMO2-MAPRE2-MAPRE3 complex
Q9NS37	ZHANG	ATF4-ATF6-CREB5-CREBZF-JUN-XBP1 complex
P05412	JUN	ATF4-ATF6-CREB5-CREBZF-JUN-XBP1 complex
P18850	ATF6A	ATF4-ATF6-CREB5-CREBZF-JUN-XBP1 complex
P17861	XBP1	ATF4-ATF6-CREB5-CREBZF-JUN-XBP1 complex
P18848	ATF4	ATF4-ATF6-CREB5-CREBZF-JUN-XBP1 complex
P19429	TNNI3	troponin complex
Q59H18	TNI3K	troponin complex
P63316	TNNC1	troponin complex
P08047	SP1	mutant p53/NF-Y protein (mutp53/NF-Y) complex
Q13952	NFYC	mutant p53/NF-Y protein (mutp53/NF-Y) complex
Q09472	EP300	mutant p53/NF-Y protein (mutp53/NF-Y) complex
P25208	NFYB	mutant p53/NF-Y protein (mutp53/NF-Y) complex
P04637	P53	mutant p53/NF-Y protein (mutp53/NF-Y) complex
P23511	NFYA	mutant p53/NF-Y protein (mutp53/NF-Y) complex
P17152	TMM11	 E1B19K-binding protein B5 complex
Q12983	BNIP3	 E1B19K-binding protein B5 complex
O60238	BNI3L	 E1B19K-binding protein B5 complex
P10415	BCL2	 E1B19K-binding protein B5 complex
Q92833	JARD2	GATA4-JARID2-NKX2-5 complex
P43694	GATA4	GATA4-JARID2-NKX2-5 complex
P52952	NKX25	GATA4-JARID2-NKX2-5 complex
Q9H0N5	PHS2	DYRK1B-PCBD2 containing complex
Q9Y463	DYR1B	DYRK1B-PCBD2 containing complex
Q9BSL1	UBAC1	AKT1-EID1-EIF4EBP1-EP300-UBAC1 complex
Q9Y6B2	EID1	AKT1-EID1-EIF4EBP1-EP300-UBAC1 complex
Q13541	4EBP1	AKT1-EID1-EIF4EBP1-EP300-UBAC1 complex
Q09472	EP300	AKT1-EID1-EIF4EBP1-EP300-UBAC1 complex
P31749	AKT1	AKT1-EID1-EIF4EBP1-EP300-UBAC1 complex
Q9BVA1	TBB2B	EEF1G-HEXDC-TUBB2A-TUBB3 containing complex
P07437	TBB5	EEF1G-HEXDC-TUBB2A-TUBB3 containing complex
P26641	EF1G	EEF1G-HEXDC-TUBB2A-TUBB3 containing complex
Q969X0	RIPL2	EEF1G-HEXDC-TUBB2A-TUBB3 containing complex
Q13885	TBB2A	EEF1G-HEXDC-TUBB2A-TUBB3 containing complex
P04350	TBB4A	EEF1G-HEXDC-TUBB2A-TUBB3 containing complex
P68371	TBB4B	EEF1G-HEXDC-TUBB2A-TUBB3 containing complex
P04628	WNT1	FZD8-RYK-WNT1 complex
Q9H461	FZD8	FZD8-RYK-WNT1 complex
P52655	TF2AA	TFIIA/TBP/DNA complex
P20226	TBP	TFIIA/TBP/DNA complex
P62380	TBPL1	TFIIA/TBP/DNA complex
P52657	T2AG	TFIIA/TBP/DNA complex
Q9NR55	BATF3	BATF-CEBPG-DBP-DDIT3-HLF-TEF containing complex
Q16534	HLF	BATF-CEBPG-DBP-DDIT3-HLF-TEF containing complex
Q10586	DBP	BATF-CEBPG-DBP-DDIT3-HLF-TEF containing complex
Q10587	TEF	BATF-CEBPG-DBP-DDIT3-HLF-TEF containing complex
Q16520	BATF	BATF-CEBPG-DBP-DDIT3-HLF-TEF containing complex
P35638	DDIT3	BATF-CEBPG-DBP-DDIT3-HLF-TEF containing complex
P53567	CEBPG	BATF-CEBPG-DBP-DDIT3-HLF-TEF containing complex
Q9P035	HACD3	BRF2-IARS-PTPLAD1-TSC22D1 complex
Q15714	T22D1	BRF2-IARS-PTPLAD1-TSC22D1 complex
Q9HAW0	BRF2	BRF2-IARS-PTPLAD1-TSC22D1 complex
P41252	SYIC	BRF2-IARS-PTPLAD1-TSC22D1 complex
Q15645	PCH2	DTX2-PLK3-RBPMS-TRIP13 complex
Q93062	RBPMS	DTX2-PLK3-RBPMS-TRIP13 complex
Q86UW9	DTX2	DTX2-PLK3-RBPMS-TRIP13 complex
Q9H4B4	PLK3	DTX2-PLK3-RBPMS-TRIP13 complex
P62993	GRB2	GRB2-GSTP1-NR1D1-PLEC1 complex
P09211	GSTP1	GRB2-GSTP1-NR1D1-PLEC1 complex
P20393	NR1D1	GRB2-GSTP1-NR1D1-PLEC1 complex
Q5VTE0	EF1A3	EEF1A1-KIF1B-TP53BP2 containing complex
P68104	EF1A1	EEF1A1-KIF1B-TP53BP2 containing complex
Q4R9M9	Q4R9M9	EEF1A1-KIF1B-TP53BP2 containing complex
O60333	KIF1B	EEF1A1-KIF1B-TP53BP2 containing complex
P14314	GLU2B	GABARAPL2-PRKCSH-PSMA1-TRAF6-VPS35 complex
Q9Y4K3	TRAF6	GABARAPL2-PRKCSH-PSMA1-TRAF6-VPS35 complex
Q96QK1	VPS35	GABARAPL2-PRKCSH-PSMA1-TRAF6-VPS35 complex
P60520	GBRL2	GABARAPL2-PRKCSH-PSMA1-TRAF6-VPS35 complex
P25786	PSA1	GABARAPL2-PRKCSH-PSMA1-TRAF6-VPS35 complex
Q6NYC8	PPR18	KIAA1949-PPP1CA-STAU1 complex
Q5JW30	Q5JW30	KIAA1949-PPP1CA-STAU1 complex
P62136	PP1A	KIAA1949-PPP1CA-STAU1 complex
P04278	SHBG	ACTC1-DES-SHBG complex
P17661	DESM	ACTC1-DES-SHBG complex
P68032	ACTC	ACTC1-DES-SHBG complex
P68133	ACTS	ACTC1-DES-SHBG complex
P62736	ACTA	ACTC1-DES-SHBG complex
P63267	ACTH	ACTC1-DES-SHBG complex
P61088	UBE2N	CHIP-Ubc13-Uev1a complex
P33176	KINH	CHIP-Ubc13-Uev1a complex
P22392	NDKB	CHIP-Ubc13-Uev1a complex
Q9UNE7	CHIP	CHIP-Ubc13-Uev1a complex
P63104	1433Z	CHIP-Ubc13-Uev1a complex
Q14164	IKKE	CHIP-Ubc13-Uev1a complex
Q9UKR5	ERG28	ALDH2-BAIAP2-C14orf1 complex
Q9UQB8	BAIP2	ALDH2-BAIAP2-C14orf1 complex
P05091	ALDH2	ALDH2-BAIAP2-C14orf1 complex
